neuron,A,PD,b,r2,region
346,0.24120460467868388,1.9321895793476254,1.4890918909837634,0.32578302141243143,Other
347,-0.04926302489158014,-2.0013206908362484,1.1087418710463353,0.05716468102710981,Other
348,0.28692932558507084,0.8739607644941467,6.247569477707262,0.1796439032386341,Other
349,0.053965955801837065,2.74544076036953,0.6977873450345108,0.04741293342408248,Other
350,0.36132617277409806,0.4236281931802993,1.8731125784417206,0.3336088475657414,Other
351,0.27326424521321613,-2.578993427627759,1.1550683716719317,0.519673805822041,Other
352,0.38093592630936735,-2.7216204801624078,2.3594385777956903,0.2627527152322132,Other
353,0.1423408638480575,2.89760829528414,1.7886967695390206,0.05645729353594675,Other
354,0.9674090877783287,0.22107362826750043,3.6268290650346837,0.8113842853425938,Other
355,-0.06696740054037811,0.6010066573474623,1.8953239572446117,0.040340122279014845,Other
356,0.7008768902853021,0.9733672217245016,5.145781363166032,0.29800172501997957,Other
357,1.9025749983376627,0.25060833424257284,9.091591251831,0.8736746656352475,Other
358,0.12172460678051801,0.18216636649870238,0.5687866951818382,0.19495053330520162,Other
359,0.12441461786915863,2.078322466305755,2.8101386252424416,0.06063334898782069,Other
360,0.32941083161441687,3.167195589661195,2.533430148593868,0.5480823214464736,Other
361,-0.08976109827655882,0.18792037834051548,0.5964747669910672,0.11092912068607008,Other
362,0.8303689061618418,0.2783441815559993,6.48985795150016,0.2311120488529348,Other
363,0.8648953838999852,0.6685379002276287,4.61362706685247,0.26676267658273767,Other
364,-0.07834601862386961,0.47876425439704495,0.6201336544479308,0.07812771440299993,Other
365,1.1645209845991593,0.9383538228150089,6.384608390418828,0.35892832008973696,Other
366,0.14661923706328506,2.295818180196817,0.9919758512388392,0.19360485091302326,Other
367,-0.058125944297089074,-2.1611483023253757,1.2101135362275934,0.01904564510874851,Other
368,0.36365434965639165,-0.8249006963845665,2.275853111998921,0.3129504368337753,Other
369,0.56955340376764,1.3081736456541173,5.86683450912077,0.1791590206080962,Other
370,0.8132063732475631,0.17401901640841164,5.228363795951782,0.7168065906251353,Other
371,1.6530431370486534,0.7474772805976869,6.0666664742257455,0.5770105359641218,Other
372,0.5659395835727781,0.6548150469888578,3.846460625232774,0.5575421124921677,Other
373,0.07849880902228831,0.5914215692736394,6.808057247489375,0.035941192513641806,Other
374,0.7917474664202131,2.598518183600815,9.72741282983399,0.4129214943354762,Other
375,0.32340214061395306,2.08403905978708,7.615685712889656,0.38884676771055937,Other
376,0.7065930361282242,0.3164617208900103,4.3820424103477835,0.5673866859066169,Other
377,0.785600791263569,2.64704707438419,11.870223987336919,0.3779800443187641,Other
378,0.3157872811506625,0.022128387395790036,2.5171928787773297,0.6793653345203486,Other
379,0.16449720878999308,-2.5539649458040823,0.8850400347287034,0.5308332828595056,Other
380,0.7022788132760404,-3.5816552848588024,6.972959659375994,0.579683166189622,Other
381,3.5422503016881515,0.20233089914966054,37.194314275686246,0.6027600816450678,Other
382,0.9559856276668707,-0.42882847247113787,15.615935610133992,0.6841677171657154,Other
383,0.7562323039295574,-2.5173481655019163,17.74251270703919,0.31683564608844805,Other
384,0.25718347756963833,2.9107237960794485,4.634431913072712,0.5033360719343487,Other
385,2.3574927176172755,0.5324289823150824,41.28602752548181,0.41856261568737263,Other
386,1.6268038340966788,0.04118576933181019,17.492014719284043,0.2864628015495667,Other
387,0.5806117668447013,3.168003774590412,3.7967899367259332,0.4908562839683762,Other
388,0.08932328249222285,0.6104773838445116,4.779601788592078,0.10502108093239393,Other
389,0.6531520319808913,-2.6128667027464223,10.862415180659246,0.31854388021597546,Other
390,-0.09651329531763812,0.4382014853300138,1.8189278244502507,0.04645903853369315,Other
391,1.0139004881593714,2.336982910289184,7.227449727828519,0.7412009650578606,Other
392,-0.020309902662957367,0.5345814039086755,0.8874776018662063,0.0026766105145344943,Other
393,0.13879587692824255,-1.0376971616922552,0.9867356244640382,0.3588876318327129,Other
394,2.335990309081153,3.5081205652403544,10.69599191686091,0.6351075797403595,Other
395,0.13493712751918055,0.10120920306791092,1.0309470563457708,0.2979226073595923,Other
396,0.17352942783770653,-0.8407204566187101,1.0666982752326473,0.3198692529908784,Other
397,0.06159013827782657,0.8891263634722502,1.4661211014871336,0.05337717549584586,Other
398,3.285073925833268,0.5104542901566632,19.796166883646663,0.6215033808915575,Other
399,0.4182045222646211,0.5553060148564328,14.23739562912743,0.2874666851084453,Other
400,0.4372998492597844,0.859464963945758,4.102967739067927,0.23477876095002215,Other
401,0.4983935030819752,2.572468779080969,4.139134546823292,0.21907610172185543,Other
402,1.7837795973531114,0.40287149780621695,19.803903670964296,0.49066685230027896,Other
403,0.6496921953725154,0.8828516828568617,22.742826293355467,0.22312972711345935,Other
404,0.22189864713542531,2.8045608452394957,1.9184260140191498,0.5019810708193404,Other
405,0.29679290540151726,1.492742659438626,6.954830284594778,0.14383575593564635,Other
406,0.08010510961770988,2.092118392746423,1.834711778544118,0.08492536067437406,Other
407,0.8943448390469733,1.727668946524469,18.026979797487524,0.5166137129096277,Other
408,0.09333153245067179,0.07666986691325828,4.038691626609894,0.039046222362901006,Other
409,0.9325829162978415,0.9949265299353016,14.755232597531752,0.5105238479700343,Other
410,0.17969439760623035,-3.578751602428883,2.330487258141647,0.2597007787780262,Other
411,0.1896457109492393,2.85067313692362,1.5794478746017577,0.22938810139069,Other
412,0.6484719688571057,-3.2387858587964824,8.705818713578546,0.38814254258183734,Other
413,0.849322787568949,0.7230896584582834,9.757902896522555,0.23197455640271458,Other
414,0.24110004949679037,1.0793843393556404,7.638638286306863,0.10445184441689737,Other
415,0.5846408820887278,-3.6190007754455675,13.170849666701658,0.6593475728090705,Other
416,0.4006808317751625,2.860147593966407,8.316569256661234,0.37247335904115275,Other
417,0.04207866509991822,-0.07366155565545213,1.1012872686122992,0.04739060652559557,Other
418,0.3683267013331527,-0.020458344609557266,2.0158991775073347,0.43243447846605,Other
419,0.5207282901266151,1.6983506955345609,10.922404797559219,0.4026448988502236,Other
420,0.12350409081655994,-2.3048264782579384,0.6707811988741141,0.18819597218467554,Other
421,0.3681295196644651,-2.9107128047233317,1.6598078926396296,0.5629824775255197,Other
422,0.14565167523762582,2.854119301158828,2.957565077515134,0.046320755270305436,Other
423,-0.07010907219463482,-0.4394731664421885,0.7874730883555187,0.10448897282887959,Other
424,0.13796961642667593,0.2193945943390003,1.8605568448404448,0.10350147529601117,Other
425,0.1203669884594425,-3.724536400736905,2.7211735904011825,0.22512493050286997,Other
426,0.33006208346063043,0.6688211934835414,5.935629310440476,0.15089609263610693,Other
427,0.3767168730616484,0.1689633843126135,1.7022662009795015,0.5924712502608687,Other
428,0.32930463287227185,1.9611233265282277,4.53861582785241,0.42067969296540186,Other
429,0.8777232771440014,0.26796511353131625,5.141160729582254,0.4433302821688895,Other
430,0.19065987518766264,-0.595273923250774,2.647252162534489,0.05611432748493772,Other
431,-0.02980652797665228,1.0686872787449886,0.8660307217133405,0.006661875602917644,Other
432,0.23248991484521428,0.2742322735955651,1.529988544943697,0.3513910655098994,Other
433,-0.27955543388140774,-0.560199510529183,5.385023511061851,0.13476197482287688,Other
434,0.0740793661257327,-0.04658875692714018,0.6760914923657084,0.05125453942364777,Other
435,-0.07454133478936831,-1.0171559167510527,1.4061420219453953,0.09172976971830726,Other
436,-0.08626241101678714,2.2172105779800786,0.9609945328212198,0.058276258146621185,Other
437,0.3862925930809427,0.2679667072988281,0.9722644976447354,0.8458531955201556,Other
438,0.25877675259270105,0.3067583012966562,0.7101495266146955,0.5494874879945301,Other
439,0.6828240807054179,0.4437499068231712,4.0583354504104445,0.5487444908330731,Other
440,0.36890804935943333,2.96607316801842,20.188594611687616,0.10717990331784322,Other
441,0.24697589444974238,1.1924121356610242,1.4440131837423968,0.5193447681948198,Other
442,0.20883325592197383,-2.8832878554261945,0.8782171739271519,0.35934379469040034,Other
443,-0.20368386581901876,0.2018104177965447,1.1463483823326206,0.16237193784706994,Other
444,0.11001745749111047,1.665271830399554,0.9642525767108453,0.49147400090851967,Other
445,0.13297317199297193,1.9512234146337566,2.5847180959518865,0.07067164405318083,Other
446,0.019450798139368616,-1.7877913979707072,0.6758413881461748,0.008906038072103772,Other
447,0.12245500191619853,0.7875214288664165,1.6579673921998583,0.25123554227242484,Other
448,0.6835143894475703,-2.9283564076042157,1.0416279877145547,0.8852842283211602,Other
449,0.053337006573451536,-2.3372844758748657,2.5013893658397772,0.043721964306205785,Other
450,0.1288568393950217,-0.08612212644571397,1.0601311221021776,0.32262442177110884,Other
451,1.1252684009185776,0.6133845387903,9.54046620356879,0.585577160807977,Other
452,0.24557581333723894,-0.006926429782722063,0.7462795672792439,0.6799245023050082,Other
453,-0.40606884187965325,-0.048511237990039924,2.781447384993199,0.3370168468486172,Other
454,-0.09718270176494984,-0.08804785101075614,0.7463613454000727,0.12163231384338935,Other
455,0.03076016442478542,3.0861570454208294,0.5470113560725949,0.03794620366822643,Other
456,0.3288428226621316,2.4249816119007805,5.726873553657854,0.3151802904722508,Other
457,0.24496753814036812,0.7066827587834132,2.2411485883406472,0.2029478283619972,Other
458,0.22765533391854761,0.8052091132829137,3.169737930214435,0.18026366516968295,Other
459,0.10877857286139711,1.6100107067100842,1.2359441315721986,0.06780237626306251,Other
460,0.28558549630830193,-0.21341027180055672,1.1744458363660368,0.5401329136127272,Other
461,0.9545433762146143,0.17286137051844558,4.949946429263753,0.5843940627069352,Other
462,0.1878126684890071,1.3174368485354535,1.0762394389429586,0.24830987736822763,Other
463,0.09267261225631826,0.9219043483023039,0.7305946881497566,0.1814758011531944,Other
464,0.382677125476282,-2.9339016066642243,2.9167598038651184,0.25587930858751173,Other
465,0.32176952073906134,-0.6350262114988979,3.6089823296736547,0.2854192522382153,Other
466,-0.10122336610865841,1.0538956098987793,0.678945757477191,0.12859376174776516,Other
467,0.23224411244574755,-0.06216104838424874,2.2174116676484843,0.15415614270661904,Other
468,-0.09856518468055753,0.4700381328338976,4.940910979438346,0.012285059083988359,Other
469,0.48975938351387605,0.5301987917788489,1.9060421876439084,0.49905236536587905,Other
470,0.18595729837590821,1.2690953121445685,2.7460276284984477,0.13501273497194732,Other
471,0.08320453701871953,1.5011553085716696,0.7382474747775881,0.08619137376239738,Other
472,0.09459863505868345,1.0114044383663632,10.294322597598415,0.011459729571801192,Other
473,0.3447061097079118,2.8341061160109273,2.116250889097549,0.5791174485984358,Other
474,0.4971399106072108,0.930112835791737,11.948651270385088,0.209380021232757,Other
475,0.6450259151044827,2.640486822248367,13.473112478832277,0.3058366038010305,Other
476,0.21514594643056495,1.0586891004786556,1.114603780747364,0.3018335276658024,Other
477,0.22186998269699187,-1.7626772448070336,3.321235178324345,0.06573067263269794,Other
478,0.10797299569928069,1.6203314132560032,0.8155597017770285,0.20985735802561278,Other
479,-0.07153216496165167,-1.3664097148250205,1.569537726529833,0.10453396689738303,Other
480,0.6383450849045059,-3.6972374736986184,6.523003377454723,0.6465187909332927,Other
481,0.22802345969488316,-0.6473597837355752,9.824607851392685,0.056239195869766445,Other
482,0.36192650161619294,2.6593038217092277,6.244456484420589,0.21957071545360318,Other
483,0.263750251099176,0.1326089743170088,5.022427847108455,0.20199172688691103,Other
484,0.28088962755777214,-0.01873397974594273,1.7697825460910146,0.44328340827521207,Other
485,1.8497870777640388,0.7195061351409993,14.291202190458238,0.27964648652135937,Other
486,0.14821700271525637,-3.2282666299263467,0.9809297048996053,0.4356921427434135,Other
487,1.0720420765684209,-2.2633497299456207,25.465697377990775,0.547896011198725,Other
488,0.07491305365179801,0.879946596028668,1.434145811804487,0.08581302388731338,Other
489,0.29454888856472256,0.6117519900968762,1.6599573107340895,0.41289683777079744,Other
490,0.3775756427848496,3.7229474236805973,25.757242094055822,0.07285908719559264,Other
491,0.04345294910114037,-0.1769972831601154,0.9284291421477978,0.01858291529386491,Other
492,0.21159286064116056,0.8510171578517737,1.4474079479707864,0.4657869964762531,Other
493,0.10738305538171242,2.8355976616153487,1.5156401436615452,0.0636850959157157,Other
494,0.23262419513268165,2.350228539753998,1.6379454067517423,0.15751824922942737,Other
495,0.3518424085793791,0.6723989501801363,1.6061893053844298,0.49741016008727745,Other
496,0.5067928907340279,0.9383910067975756,2.9018106506901136,0.34064536175883664,Other
497,0.2991757995014833,2.1950632645802677,2.04142653563286,0.32161931889473383,Other
498,-0.17516984890160464,-1.0902638381348282,2.6696355206553157,0.11891485200985474,Other
499,0.08478364996191415,-2.4015404329956906,0.4604862683812206,0.20432714843657296,Other
500,0.223415100965637,-0.20119968892120454,2.1008484571107706,0.1294070965487235,Other
501,0.3257207210163234,-1.2733141165854385,1.6252980304552567,0.5177033877413986,Other
502,0.0581832370755451,1.4850393752539492,0.8635718591146578,0.045309551452977215,Other
503,0.2640514045200857,0.1515159341211672,2.419940619924121,0.36125313816630966,Other
504,0.2616025358890475,1.8991842340154088,3.1738024933262867,0.24355197184430877,Other
505,-0.10143519773057325,-0.41368503939947393,0.7199683447096851,0.15361911356466773,Other
506,0.23208832075964406,-3.1195123796633544,0.8799120697875988,0.6752416986829974,Other
